system,seed,label,bin_index,bin_lower,bin_upper,count,mean_confidence,empirical_positive_rate,absolute_gap
vistral_pragmatic_sft,20260521,code_switching,7,0.7000000000000001,0.8,9,0.7489190603069716,1.0,0.25108093969302836
vistral_pragmatic_sft,20260521,code_switching,8,0.8,0.9,1,0.8339338274004513,1.0,0.1660661725995487
vistral_pragmatic_sft,20260521,code_switching,9,0.9,1.0,3,0.956626745024901,1.0,0.04337325497509903
vistral_pragmatic_sft,20260521,mocking,0,0.0,0.1,6,0.05493213403643954,0.0,0.05493213403643954
vistral_pragmatic_sft,20260521,mocking,1,0.1,0.2,8,0.1540233721641377,0.0,0.1540233721641377
vistral_pragmatic_sft,20260521,mocking,2,0.2,0.30000000000000004,11,0.24579562657063636,0.0,0.24579562657063636
vistral_pragmatic_sft,20260521,mocking,3,0.30000000000000004,0.4,13,0.3549552556835236,0.0,0.3549552556835236
vistral_pragmatic_sft,20260521,mocking,4,0.4,0.5,5,0.44736389640948016,0.2,0.24736389640948014
vistral_pragmatic_sft,20260521,mocking,5,0.5,0.6000000000000001,6,0.5451328062827395,0.3333333333333333,0.2117994729494062
vistral_pragmatic_sft,20260521,mocking,6,0.6000000000000001,0.7000000000000001,4,0.6475707186086888,0.5,0.14757071860868876
vistral_pragmatic_sft,20260521,mocking,7,0.7000000000000001,0.8,7,0.747940672266741,1.0,0.252059327733259
vistral_pragmatic_sft,20260521,mocking,8,0.8,0.9,3,0.8339240193186986,1.0,0.16607598068130136
vistral_pragmatic_sft,20260521,mocking,9,0.9,1.0,1,0.99,1.0,0.010000000000000009
vistral_pragmatic_sft,20260522,implicit_sentiment,0,0.0,0.1,4,0.026262982713499413,0.0,0.026262982713499413
vistral_pragmatic_sft,20260522,implicit_sentiment,1,0.1,0.2,9,0.16551354464044568,0.0,0.16551354464044568
vistral_pragmatic_sft,20260522,implicit_sentiment,2,0.2,0.30000000000000004,5,0.2524156037253419,0.0,0.2524156037253419
vistral_pragmatic_sft,20260522,implicit_sentiment,3,0.30000000000000004,0.4,14,0.3379833043437436,0.0,0.3379833043437436
vistral_pragmatic_sft,20260522,implicit_sentiment,4,0.4,0.5,4,0.45855963081555395,0.25,0.20855963081555395
vistral_pragmatic_sft,20260522,implicit_sentiment,5,0.5,0.6000000000000001,8,0.5431951294396503,0.375,0.16819512943965031
vistral_pragmatic_sft,20260522,implicit_sentiment,6,0.6000000000000001,0.7000000000000001,4,0.641869661369216,0.5,0.14186966136921597
vistral_pragmatic_sft,20260522,implicit_sentiment,7,0.7000000000000001,0.8,6,0.7448529346568408,1.0,0.25514706534315923
vistral_pragmatic_sft,20260522,implicit_sentiment,8,0.8,0.9,7,0.8261271577076608,1.0,0.17387284229233924
vistral_pragmatic_sft,20260522,implicit_sentiment,9,0.9,1.0,3,0.9581961840699895,1.0,0.04180381593001048
vistral_pragmatic_sft,20260522,sarcasm,0,0.0,0.1,3,0.03775948471665098,0.0,0.03775948471665098
vistral_pragmatic_sft,20260522,sarcasm,1,0.1,0.2,9,0.16222412092153057,0.0,0.16222412092153057
vistral_pragmatic_sft,20260522,sarcasm,2,0.2,0.30000000000000004,12,0.25454327682054795,0.0,0.25454327682054795
vistral_pragmatic_sft,20260522,sarcasm,3,0.30000000000000004,0.4,11,0.3496098586910084,0.18181818181818182,0.1677916768728266
vistral_pragmatic_sft,20260522,sarcasm,4,0.4,0.5,10,0.45876768046399496,0.0,0.45876768046399496
vistral_pragmatic_sft,20260522,sarcasm,5,0.5,0.6000000000000001,5,0.5308645091950921,0.4,0.13086450919509207
vistral_pragmatic_sft,20260522,sarcasm,6,0.6000000000000001,0.7000000000000001,6,0.6716140411959723,0.6666666666666666,0.004947374529305715
vistral_pragmatic_sft,20260522,sarcasm,7,0.7000000000000001,0.8,5,0.7517759172174172,1.0,0.2482240827825828
vistral_pragmatic_sft,20260522,sarcasm,8,0.8,0.9,2,0.8835919665939962,1.0,0.11640803340600381
vistral_pragmatic_sft,20260522,sarcasm,9,0.9,1.0,1,0.950638919334876,1.0,0.04936108066512401
vistral_pragmatic_sft,20260522,irony,0,0.0,0.1,7,0.041032940247934455,0.0,0.041032940247934455
vistral_pragmatic_sft,20260522,irony,1,0.1,0.2,14,0.1491568527955804,0.0,0.1491568527955804
vistral_pragmatic_sft,20260522,irony,2,0.2,0.30000000000000004,8,0.22943051270906606,0.0,0.22943051270906606
vistral_pragmatic_sft,20260522,irony,3,0.30000000000000004,0.4,8,0.34309714004054614,0.0,0.34309714004054614
vistral_pragmatic_sft,20260522,irony,4,0.4,0.5,4,0.4556790656888735,0.0,0.4556790656888735
vistral_pragmatic_sft,20260522,irony,5,0.5,0.6000000000000001,5,0.5486380196243505,0.8,0.2513619803756495
vistral_pragmatic_sft,20260522,irony,6,0.6000000000000001,0.7000000000000001,2,0.6511983120366653,0.5,0.15119831203666534
vistral_pragmatic_sft,20260522,irony,7,0.7000000000000001,0.8,6,0.7579873633100377,1.0,0.2420126366899623
vistral_pragmatic_sft,20260522,irony,8,0.8,0.9,9,0.857007537900745,1.0,0.14299246209925498
vistral_pragmatic_sft,20260522,irony,9,0.9,1.0,1,0.9552858399331936,1.0,0.0447141600668064
vistral_pragmatic_sft,20260522,idiom_figurative,0,0.0,0.1,6,0.056016157157284564,0.0,0.056016157157284564
vistral_pragmatic_sft,20260522,idiom_figurative,1,0.1,0.2,12,0.14963878396409913,0.0,0.14963878396409913
vistral_pragmatic_sft,20260522,idiom_figurative,2,0.2,0.30000000000000004,8,0.24180251765981225,0.0,0.24180251765981225
vistral_pragmatic_sft,20260522,idiom_figurative,3,0.30000000000000004,0.4,7,0.3341252566491386,0.0,0.3341252566491386
vistral_pragmatic_sft,20260522,idiom_figurative,4,0.4,0.5,11,0.44929828292362206,0.09090909090909091,0.3583891920145311
vistral_pragmatic_sft,20260522,idiom_figurative,5,0.5,0.6000000000000001,4,0.5318718208302993,0.25,0.28187182083029927
vistral_pragmatic_sft,20260522,idiom_figurative,6,0.6000000000000001,0.7000000000000001,4,0.6714182240223462,1.0,0.3285817759776538
vistral_pragmatic_sft,20260522,idiom_figurative,7,0.7000000000000001,0.8,8,0.7495739619173787,0.75,0.00042603808262131615
vistral_pragmatic_sft,20260522,idiom_figurative,8,0.8,0.9,3,0.8368113838969382,1.0,0.1631886161030618
vistral_pragmatic_sft,20260522,idiom_figurative,9,0.9,1.0,1,0.99,1.0,0.010000000000000009
vistral_pragmatic_sft,20260522,code_switching,0,0.0,0.1,9,0.03241810799006684,0.0,0.03241810799006684
vistral_pragmatic_sft,20260522,code_switching,1,0.1,0.2,10,0.1461895864487009,0.0,0.1461895864487009
vistral_pragmatic_sft,20260522,code_switching,2,0.2,0.30000000000000004,9,0.24431563193818442,0.0,0.24431563193818442
vistral_pragmatic_sft,20260522,code_switching,3,0.30000000000000004,0.4,7,0.354184485751026,0.0,0.354184485751026
vistral_pragmatic_sft,20260522,code_switching,4,0.4,0.5,7,0.4511830481724631,0.2857142857142857,0.16546876245817738
vistral_pragmatic_sft,20260522,code_switching,5,0.5,0.6000000000000001,4,0.5431251502033123,0.25,0.2931251502033123
vistral_pragmatic_sft,20260522,code_switching,6,0.6000000000000001,0.7000000000000001,5,0.6726949153144745,1.0,0.32730508468552555
vistral_pragmatic_sft,20260522,code_switching,7,0.7000000000000001,0.8,5,0.7797617936536535,1.0,0.2202382063463465
vistral_pragmatic_sft,20260522,code_switching,8,0.8,0.9,6,0.8540426208046744,1.0,0.1459573791953256
vistral_pragmatic_sft,20260522,code_switching,9,0.9,1.0,2,0.9546144441743869,1.0,0.0453855558256131
vistral_pragmatic_sft,20260522,mocking,0,0.0,0.1,8,0.04942725123056754,0.0,0.04942725123056754
vistral_pragmatic_sft,20260522,mocking,1,0.1,0.2,7,0.15269976870539442,0.0,0.15269976870539442
vistral_pragmatic_sft,20260522,mocking,2,0.2,0.30000000000000004,15,0.2488592933288553,0.06666666666666667,0.18219262666218866
vistral_pragmatic_sft,20260522,mocking,3,0.30000000000000004,0.4,6,0.3452701627525643,0.0,0.3452701627525643
vistral_pragmatic_sft,20260522,mocking,4,0.4,0.5,8,0.44802803089947524,0.0,0.44802803089947524
vistral_pragmatic_sft,20260522,mocking,5,0.5,0.6000000000000001,8,0.5490189366683222,0.375,0.17401893666832224
vistral_pragmatic_sft,20260522,mocking,6,0.6000000000000001,0.7000000000000001,7,0.659725879581685,1.0,0.34027412041831495
vistral_pragmatic_sft,20260522,mocking,7,0.7000000000000001,0.8,3,0.7636374230894329,1.0,0.23636257691056706
vistral_pragmatic_sft,20260522,mocking,8,0.8,0.9,0,0.0,0.0,0.0
vistral_pragmatic_sft,20260522,mocking,9,0.9,1.0,2,0.9446170999043948,1.0,0.0553829000956052
vistral_pragmatic_sft,20260523,implicit_sentiment,0,0.0,0.1,4,0.04450279992120688,0.0,0.04450279992120688
vistral_pragmatic_sft,20260523,implicit_sentiment,1,0.1,0.2,6,0.13087502895941613,0.0,0.13087502895941613
vistral_pragmatic_sft,20260523,implicit_sentiment,2,0.2,0.30000000000000004,11,0.2604558635114749,0.0,0.2604558635114749
vistral_pragmatic_sft,20260523,implicit_sentiment,3,0.30000000000000004,0.4,11,0.34841265977614205,0.0,0.34841265977614205
vistral_pragmatic_sft,20260523,implicit_sentiment,4,0.4,0.5,5,0.4354135844812948,0.0,0.4354135844812948
vistral_pragmatic_sft,20260523,implicit_sentiment,5,0.5,0.6000000000000001,7,0.5301600177315811,0.2857142857142857,0.24444573201729536
vistral_pragmatic_sft,20260523,implicit_sentiment,6,0.6000000000000001,0.7000000000000001,5,0.6535994761992315,1.0,0.34640052380076847
vistral_pragmatic_sft,20260523,implicit_sentiment,7,0.7000000000000001,0.8,5,0.741022446427994,1.0,0.258977553572006
vistral_pragmatic_sft,20260523,implicit_sentiment,8,0.8,0.9,5,0.8552893262550212,1.0,0.1447106737449788
vistral_pragmatic_sft,20260523,implicit_sentiment,9,0.9,1.0,5,0.9741568966409273,1.0,0.025843103359072694
vistral_pragmatic_sft,20260523,sarcasm,0,0.0,0.1,10,0.05088169616305701,0.0,0.05088169616305701
vistral_pragmatic_sft,20260523,sarcasm,1,0.1,0.2,11,0.16115796398332569,0.0,0.16115796398332569
vistral_pragmatic_sft,20260523,sarcasm,2,0.2,0.30000000000000004,6,0.23586280988623967,0.0,0.23586280988623967
vistral_pragmatic_sft,20260523,sarcasm,3,0.30000000000000004,0.4,11,0.34820175948048676,0.0,0.34820175948048676
vistral_pragmatic_sft,20260523,sarcasm,4,0.4,0.5,6,0.4546410539306412,0.16666666666666666,0.2879743872639745
vistral_pragmatic_sft,20260523,sarcasm,5,0.5,0.6000000000000001,8,0.5576857091899596,0.625,0.06731429081004037
vistral_pragmatic_sft,20260523,sarcasm,6,0.6000000000000001,0.7000000000000001,3,0.6626275386985309,0.3333333333333333,0.32929420536519755
vistral_pragmatic_sft,20260523,sarcasm,7,0.7000000000000001,0.8,5,0.7443237020865736,1.0,0.2556762979134264
vistral_pragmatic_sft,20260523,sarcasm,8,0.8,0.9,2,0.8353666846117367,1.0,0.1646333153882633
vistral_pragmatic_sft,20260523,sarcasm,9,0.9,1.0,2,0.9625703513921249,1.0,0.03742964860787512
vistral_pragmatic_sft,20260523,irony,0,0.0,0.1,6,0.026716194609837967,0.0,0.026716194609837967
vistral_pragmatic_sft,20260523,irony,1,0.1,0.2,5,0.16609008463264294,0.0,0.16609008463264294
vistral_pragmatic_sft,20260523,irony,2,0.2,0.30000000000000004,14,0.2517160243183825,0.0,0.2517160243183825
vistral_pragmatic_sft,20260523,irony,3,0.30000000000000004,0.4,9,0.33472499057249283,0.1111111111111111,0.22361387946138173
vistral_pragmatic_sft,20260523,irony,4,0.4,0.5,9,0.4481378314846759,0.1111111111111111,0.3370267203735648
vistral_pragmatic_sft,20260523,irony,5,0.5,0.6000000000000001,4,0.5761968656949563,1.0,0.4238031343050437
vistral_pragmatic_sft,20260523,irony,6,0.6000000000000001,0.7000000000000001,5,0.6693568962376701,0.8,0.1306431037623299
vistral_pragmatic_sft,20260523,irony,7,0.7000000000000001,0.8,6,0.7323809057170195,0.8333333333333334,0.10095242761631384
vistral_pragmatic_sft,20260523,irony,8,0.8,0.9,3,0.8146692113263682,1.0,0.18533078867363184
vistral_pragmatic_sft,20260523,irony,9,0.9,1.0,3,0.952945423413596,1.0,0.047054576586403996
vistral_pragmatic_sft,20260523,idiom_figurative,0,0.0,0.1,8,0.045596891447590146,0.0,0.045596891447590146
vistral_pragmatic_sft,20260523,idiom_figurative,1,0.1,0.2,9,0.14696918525279093,0.0,0.14696918525279093
vistral_pragmatic_sft,20260523,idiom_figurative,2,0.2,0.30000000000000004,11,0.2666732943207959,0.0,0.2666732943207959
vistral_pragmatic_sft,20260523,idiom_figurative,3,0.30000000000000004,0.4,7,0.3598570929316302,0.0,0.3598570929316302
vistral_pragmatic_sft,20260523,idiom_figurative,4,0.4,0.5,8,0.4539723640640402,0.0,0.4539723640640402
vistral_pragmatic_sft,20260523,idiom_figurative,5,0.5,0.6000000000000001,8,0.5467347650075913,0.375,0.17173476500759133
vistral_pragmatic_sft,20260523,idiom_figurative,6,0.6000000000000001,0.7000000000000001,4,0.6409092676612603,1.0,0.35909073233873967
vistral_pragmatic_sft,20260523,idiom_figurative,7,0.7000000000000001,0.8,1,0.753139922368171,1.0,0.24686007763182904
vistral_pragmatic_sft,20260523,idiom_figurative,8,0.8,0.9,4,0.8509046666689013,1.0,0.1490953333310987
vistral_pragmatic_sft,20260523,idiom_figurative,9,0.9,1.0,4,0.9882282092763712,1.0,0.011771790723628772
vistral_pragmatic_sft,20260523,code_switching,0,0.0,0.1,3,0.04628481535228621,0.0,0.04628481535228621
vistral_pragmatic_sft,20260523,code_switching,1,0.1,0.2,12,0.1414725730876085,0.0,0.1414725730876085
vistral_pragmatic_sft,20260523,code_switching,2,0.2,0.30000000000000004,12,0.25363599330212616,0.0,0.25363599330212616
vistral_pragmatic_sft,20260523,code_switching,3,0.30000000000000004,0.4,9,0.33985281569002385,0.0,0.33985281569002385
vistral_pragmatic_sft,20260523,code_switching,4,0.4,0.5,6,0.4641464672930331,0.16666666666666666,0.2974798006263665
vistral_pragmatic_sft,20260523,code_switching,5,0.5,0.6000000000000001,3,0.5186871184449718,0.3333333333333333,0.18535378511163852
vistral_pragmatic_sft,20260523,code_switching,6,0.6000000000000001,0.7000000000000001,3,0.6625793978503324,1.0,0.3374206021496676
vistral_pragmatic_sft,20260523,code_switching,7,0.7000000000000001,0.8,7,0.7489217049368254,1.0,0.2510782950631746
vistral_pragmatic_sft,20260523,code_switching,8,0.8,0.9,6,0.8479074248701806,1.0,0.15209257512981944
vistral_pragmatic_sft,20260523,code_switching,9,0.9,1.0,3,0.9624919467500069,1.0,0.03750805324999307
vistral_pragmatic_sft,20260523,mocking,0,0.0,0.1,7,0.021564138468339333,0.0,0.021564138468339333
vistral_pragmatic_sft,20260523,mocking,1,0.1,0.2,11,0.15453436027648115,0.0,0.15453436027648115
vistral_pragmatic_sft,20260523,mocking,2,0.2,0.30000000000000004,12,0.2531468677407018,0.0,0.2531468677407018
vistral_pragmatic_sft,20260523,mocking,3,0.30000000000000004,0.4,9,0.3522217859547545,0.1111111111111111,0.2411106748436434
vistral_pragmatic_sft,20260523,mocking,4,0.4,0.5,11,0.43600295995901595,0.18181818181818182,0.2541847781408341
vistral_pragmatic_sft,20260523,mocking,5,0.5,0.6000000000000001,0,0.0,0.0,0.0
vistral_pragmatic_sft,20260523,mocking,6,0.6000000000000001,0.7000000000000001,2,0.6456901644532825,0.5,0.14569016445328253
vistral_pragmatic_sft,20260523,mocking,7,0.7000000000000001,0.8,3,0.7378929849502013,1.0,0.2621070150497987
vistral_pragmatic_sft,20260523,mocking,8,0.8,0.9,3,0.873557506723294,1.0,0.12644249327670598
vistral_pragmatic_sft,20260523,mocking,9,0.9,1.0,6,0.9558151896608903,1.0,0.044184810339109704
vipragsent_full_vistral,20260521,implicit_sentiment,0,0.0,0.1,7,0.029342905377616968,0.0,0.029342905377616968
vipragsent_full_vistral,20260521,implicit_sentiment,1,0.1,0.2,5,0.14463997314506824,0.0,0.14463997314506824
vipragsent_full_vistral,20260521,implicit_sentiment,2,0.2,0.30000000000000004,10,0.25955453133531553,0.0,0.25955453133531553
vipragsent_full_vistral,20260521,implicit_sentiment,3,0.30000000000000004,0.4,7,0.33686693712730614,0.0,0.33686693712730614
vipragsent_full_vistral,20260521,implicit_sentiment,4,0.4,0.5,11,0.43932725153882934,0.09090909090909091,0.3484181606297384
vipragsent_full_vistral,20260521,implicit_sentiment,5,0.5,0.6000000000000001,5,0.5460048760432202,0.6,0.053995123956779745
vipragsent_full_vistral,20260521,implicit_sentiment,6,0.6000000000000001,0.7000000000000001,9,0.6481877967538323,0.8888888888888888,0.24070109213505653
vipragsent_full_vistral,20260521,implicit_sentiment,7,0.7000000000000001,0.8,4,0.7376178511468399,1.0,0.26238214885316014
vipragsent_full_vistral,20260521,implicit_sentiment,8,0.8,0.9,3,0.8291660417643291,1.0,0.17083395823567094
vipragsent_full_vistral,20260521,implicit_sentiment,9,0.9,1.0,3,0.9586215819820921,1.0,0.04137841801790787
vipragsent_full_vistral,20260521,sarcasm,0,0.0,0.1,5,0.0647486212785835,0.0,0.0647486212785835
vipragsent_full_vistral,20260521,sarcasm,1,0.1,0.2,11,0.14514830158749634,0.0,0.14514830158749634
vipragsent_full_vistral,20260521,sarcasm,2,0.2,0.30000000000000004,15,0.25910339251349424,0.0,0.25910339251349424
vipragsent_full_vistral,20260521,sarcasm,3,0.30000000000000004,0.4,5,0.3509104678688312,0.0,0.3509104678688312
vipragsent_full_vistral,20260521,sarcasm,4,0.4,0.5,10,0.447525938862921,0.1,0.34752593886292105
vipragsent_full_vistral,20260521,sarcasm,5,0.5,0.6000000000000001,6,0.5406883833395316,0.5,0.04068838333953162
vipragsent_full_vistral,20260521,sarcasm,6,0.6000000000000001,0.7000000000000001,1,0.6892073102648867,1.0,0.3107926897351133
vipragsent_full_vistral,20260521,sarcasm,7,0.7000000000000001,0.8,4,0.7759527607963093,1.0,0.22404723920369074
vipragsent_full_vistral,20260521,sarcasm,8,0.8,0.9,4,0.8614310139012554,1.0,0.13856898609874457
vipragsent_full_vistral,20260521,sarcasm,9,0.9,1.0,3,0.9546840330814034,1.0,0.04531596691859663
vipragsent_full_vistral,20260521,irony,0,0.0,0.1,3,0.03780824106771458,0.0,0.03780824106771458
vipragsent_full_vistral,20260521,irony,1,0.1,0.2,6,0.1590511799252067,0.0,0.1590511799252067
vipragsent_full_vistral,20260521,irony,2,0.2,0.30000000000000004,11,0.25660125109190357,0.0,0.25660125109190357
vipragsent_full_vistral,20260521,irony,3,0.30000000000000004,0.4,14,0.3475170654791115,0.0,0.3475170654791115
vipragsent_full_vistral,20260521,irony,4,0.4,0.5,5,0.4478178122961932,0.2,0.2478178122961932
vipragsent_full_vistral,20260521,irony,5,0.5,0.6000000000000001,4,0.5502771402551629,0.25,0.30027714025516294
vipragsent_full_vistral,20260521,irony,6,0.6000000000000001,0.7000000000000001,7,0.6566876988392778,0.7142857142857143,0.0575980154464365
vipragsent_full_vistral,20260521,irony,7,0.7000000000000001,0.8,6,0.7455617966038162,1.0,0.25443820339618384
vipragsent_full_vistral,20260521,irony,8,0.8,0.9,5,0.8396156472788384,1.0,0.16038435272116158
vipragsent_full_vistral,20260521,irony,9,0.9,1.0,3,0.9270084238464418,1.0,0.07299157615355822
vipragsent_full_vistral,20260521,idiom_figurative,0,0.0,0.1,8,0.06187098498666762,0.0,0.06187098498666762
vipragsent_full_vistral,20260521,idiom_figurative,1,0.1,0.2,6,0.16392330809143252,0.0,0.16392330809143252
vipragsent_full_vistral,20260521,idiom_figurative,2,0.2,0.30000000000000004,17,0.2611879728161766,0.0,0.2611879728161766
vipragsent_full_vistral,20260521,idiom_figurative,3,0.30000000000000004,0.4,6,0.33765954654551295,0.0,0.33765954654551295
vipragsent_full_vistral,20260521,idiom_figurative,4,0.4,0.5,7,0.447359969302014,0.14285714285714285,0.30450282644487114
vipragsent_full_vistral,20260521,idiom_figurative,5,0.5,0.6000000000000001,5,0.5487457573227822,0.4,0.14874575732278217
vipragsent_full_vistral,20260521,idiom_figurative,6,0.6000000000000001,0.7000000000000001,8,0.6430215183366663,0.75,0.10697848166333368
vipragsent_full_vistral,20260521,idiom_figurative,7,0.7000000000000001,0.8,2,0.7852698091894732,1.0,0.2147301908105268
vipragsent_full_vistral,20260521,idiom_figurative,8,0.8,0.9,2,0.8396849730088792,1.0,0.16031502699112077
vipragsent_full_vistral,20260521,idiom_figurative,9,0.9,1.0,3,0.9609933561998453,1.0,0.03900664380015473
vipragsent_full_vistral,20260521,code_switching,0,0.0,0.1,6,0.06790290880470916,0.0,0.06790290880470916
vipragsent_full_vistral,20260521,code_switching,1,0.1,0.2,8,0.16258193871091225,0.0,0.16258193871091225
vipragsent_full_vistral,20260521,code_switching,2,0.2,0.30000000000000004,12,0.2500437659304459,0.0,0.2500437659304459
vipragsent_full_vistral,20260521,code_switching,3,0.30000000000000004,0.4,9,0.3528650201833253,0.0,0.3528650201833253
vipragsent_full_vistral,20260521,code_switching,4,0.4,0.5,6,0.4597208251001876,0.16666666666666666,0.2930541584335209
vipragsent_full_vistral,20260521,code_switching,5,0.5,0.6000000000000001,2,0.5363881042046674,0.0,0.5363881042046674
vipragsent_full_vistral,20260521,code_switching,6,0.6000000000000001,0.7000000000000001,7,0.6700094921988161,0.8571428571428571,0.18713336494404098
vipragsent_full_vistral,20260521,code_switching,7,0.7000000000000001,0.8,6,0.7390931064013495,1.0,0.2609068935986505
vipragsent_full_vistral,20260521,code_switching,8,0.8,0.9,6,0.8453233083243544,1.0,0.15467669167564557
vipragsent_full_vistral,20260521,code_switching,9,0.9,1.0,2,0.9810799223129822,1.0,0.018920077687017756
vipragsent_full_vistral,20260521,mocking,0,0.0,0.1,8,0.04737297104781789,0.0,0.04737297104781789
vipragsent_full_vistral,20260521,mocking,1,0.1,0.2,12,0.16702244371689687,0.0,0.16702244371689687
vipragsent_full_vistral,20260521,mocking,2,0.2,0.30000000000000004,13,0.24436898111401112,0.0,0.24436898111401112
vipragsent_full_vistral,20260521,mocking,3,0.30000000000000004,0.4,6,0.36196367646229216,0.0,0.36196367646229216
vipragsent_full_vistral,20260521,mocking,4,0.4,0.5,8,0.4450221926637894,0.125,0.3200221926637894
vipragsent_full_vistral,20260521,mocking,5,0.5,0.6000000000000001,5,0.5506565038715905,0.6,0.04934349612840949
vipragsent_full_vistral,20260521,mocking,6,0.6000000000000001,0.7000000000000001,5,0.6632368547464782,1.0,0.3367631452535218
vipragsent_full_vistral,20260521,mocking,7,0.7000000000000001,0.8,3,0.736929884280889,1.0,0.263070115719111
vipragsent_full_vistral,20260521,mocking,8,0.8,0.9,4,0.8311586440415512,1.0,0.16884135595844885
vipragsent_full_vistral,20260521,mocking,9,0.9,1.0,0,0.0,0.0,0.0
vipragsent_full_vistral,20260522,implicit_sentiment,0,0.0,0.1,3,0.0404263931016021,0.0,0.0404263931016021
vipragsent_full_vistral,20260522,implicit_sentiment,1,0.1,0.2,9,0.15477136998498875,0.0,0.15477136998498875
vipragsent_full_vistral,20260522,implicit_sentiment,2,0.2,0.30000000000000004,12,0.2531475909765804,0.0,0.2531475909765804
vipragsent_full_vistral,20260522,implicit_sentiment,3,0.30000000000000004,0.4,9,0.3522811453287531,0.0,0.3522811453287531
vipragsent_full_vistral,20260522,implicit_sentiment,4,0.4,0.5,5,0.4127219174568572,0.2,0.2127219174568572
vipragsent_full_vistral,20260522,implicit_sentiment,5,0.5,0.6000000000000001,9,0.5459861219296125,0.6666666666666666,0.12068054473705414
vipragsent_full_vistral,20260522,implicit_sentiment,6,0.6000000000000001,0.7000000000000001,6,0.6266329752044353,0.6666666666666666,0.04003369146223135
vipragsent_full_vistral,20260522,implicit_sentiment,7,0.7000000000000001,0.8,4,0.7554235960682754,1.0,0.24457640393172464
vipragsent_full_vistral,20260522,implicit_sentiment,8,0.8,0.9,5,0.8385478253922724,1.0,0.16145217460772765
vipragsent_full_vistral,20260522,implicit_sentiment,9,0.9,1.0,2,0.9195419260990281,1.0,0.08045807390097193
vipragsent_full_vistral,20260522,sarcasm,0,0.0,0.1,11,0.05024324636057447,0.0,0.05024324636057447
vipragsent_full_vistral,20260522,sarcasm,1,0.1,0.2,9,0.1610019740430788,0.0,0.1610019740430788
vipragsent_full_vistral,20260522,sarcasm,2,0.2,0.30000000000000004,12,0.26383590010546154,0.0,0.26383590010546154
vipragsent_full_vistral,20260522,sarcasm,3,0.30000000000000004,0.4,12,0.3521900947854582,0.0,0.3521900947854582
vipragsent_full_vistral,20260522,sarcasm,4,0.4,0.5,5,0.4418263349400404,0.4,0.0418263349400404
vipragsent_full_vistral,20260522,sarcasm,5,0.5,0.6000000000000001,1,0.5730921139041981,0.0,0.5730921139041981
vipragsent_full_vistral,20260522,sarcasm,6,0.6000000000000001,0.7000000000000001,3,0.6307000457426973,1.0,0.36929995425730267
vipragsent_full_vistral,20260522,sarcasm,7,0.7000000000000001,0.8,5,0.7344798886227736,1.0,0.2655201113772264
vipragsent_full_vistral,20260522,sarcasm,8,0.8,0.9,6,0.8286431679273426,1.0,0.1713568320726574
vipragsent_full_vistral,20260522,sarcasm,9,0.9,1.0,0,0.0,0.0,0.0
vipragsent_full_vistral,20260522,irony,0,0.0,0.1,6,0.05414126398699848,0.0,0.05414126398699848
vipragsent_full_vistral,20260522,irony,1,0.1,0.2,12,0.15630707759653836,0.0,0.15630707759653836
vipragsent_full_vistral,20260522,irony,2,0.2,0.30000000000000004,7,0.25795352022439444,0.0,0.25795352022439444
vipragsent_full_vistral,20260522,irony,3,0.30000000000000004,0.4,10,0.3403515926532802,0.0,0.3403515926532802
vipragsent_full_vistral,20260522,irony,4,0.4,0.5,9,0.44797119478421293,0.2222222222222222,0.22574897256199072
vipragsent_full_vistral,20260522,irony,5,0.5,0.6000000000000001,4,0.568861707263544,0.75,0.18113829273645599
vipragsent_full_vistral,20260522,irony,6,0.6000000000000001,0.7000000000000001,4,0.6511569733144591,1.0,0.3488430266855409
vipragsent_full_vistral,20260522,irony,7,0.7000000000000001,0.8,3,0.7673718079665955,1.0,0.23262819203340446
vipragsent_full_vistral,20260522,irony,8,0.8,0.9,4,0.8471330178486034,1.0,0.1528669821513966
vipragsent_full_vistral,20260522,irony,9,0.9,1.0,5,0.9374435220104743,1.0,0.06255647798952568
vipragsent_full_vistral,20260522,idiom_figurative,0,0.0,0.1,5,0.04816007244536707,0.0,0.04816007244536707
vipragsent_full_vistral,20260522,idiom_figurative,1,0.1,0.2,6,0.13723171842477355,0.0,0.13723171842477355
vipragsent_full_vistral,20260522,idiom_figurative,2,0.2,0.30000000000000004,11,0.25489686235971204,0.0,0.25489686235971204
vipragsent_full_vistral,20260522,idiom_figurative,3,0.30000000000000004,0.4,13,0.33661896656656365,0.07692307692307693,0.2596958896434867
vipragsent_full_vistral,20260522,idiom_figurative,4,0.4,0.5,11,0.42610638790838173,0.0,0.42610638790838173
vipragsent_full_vistral,20260522,idiom_figurative,5,0.5,0.6000000000000001,3,0.5333196445437561,0.3333333333333333,0.19998631121042282
vipragsent_full_vistral,20260522,idiom_figurative,6,0.6000000000000001,0.7000000000000001,2,0.6724034059189923,1.0,0.3275965940810077
vipragsent_full_vistral,20260522,idiom_figurative,7,0.7000000000000001,0.8,9,0.7458080127878274,0.8888888888888888,0.14308087610106146
vipragsent_full_vistral,20260522,idiom_figurative,8,0.8,0.9,2,0.825383890344052,1.0,0.17461610965594798
vipragsent_full_vistral,20260522,idiom_figurative,9,0.9,1.0,2,0.99,1.0,0.010000000000000009
